block,browser_codename,browser_name,browser_version,condition,correct_response,date_startdate,date_startdateUTC,date_starttime,experiment_debug,experiment_parameters,experiment_pilot,experiment_taskname,experiment_taskversion,jatosStudyResultId,jatosVersion,queryParams_batchId,queryParams_generalMultiple,response,response_time,screen_availableHeight,screen_availableWidth,screen_colorDepth,screen_height,screen_pixelDepth,screen_screenX,screen_screenY,screen_width,stim,system_os
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,1013,969,1680,30,1050,30,0,25,1680,wine-grapes,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,right,1749,969,1680,30,1050,30,0,25,1680,moship-father,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,right,1232,969,1680,30,1050,30,0,25,1680,fop-skup,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,right,1134,969,1680,30,1050,30,0,25,1680,darl-nighp,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,717,969,1680,30,1050,30,0,25,1680,blue-sky,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,right,1833,969,1680,30,1050,30,0,25,1680,man-wotar,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,869,969,1680,30,1050,30,0,25,1680,black-white,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,951,969,1680,30,1050,30,0,25,1680,hill-mountain,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,1267,969,1680,30,1050,30,0,25,1680,slack-white,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,right,1311,969,1680,30,1050,30,0,25,1680,jance-maltz,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,right,1094,969,1680,30,1050,30,0,25,1680,hoy-wappy,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,right,2831,969,1680,30,1050,30,0,25,1680,bey-wirl,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,1190,969,1680,30,1050,30,0,25,1680,men-ink,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,778,969,1680,30,1050,30,0,25,1680,toy-girl,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,807,969,1680,30,1050,30,0,25,1680,boy-girl,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,1189,969,1680,30,1050,30,0,25,1680,hop-skip,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,right,1491,969,1680,30,1050,30,0,25,1680,rough-smoat,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,1578,969,1680,30,1050,30,0,25,1680,peach-war,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,right,1364,969,1680,30,1050,30,0,25,1680,dig-cat,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,right,1033,969,1680,30,1050,30,0,25,1680,geaf-ster,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,1426,969,1680,30,1050,30,0,25,1680,sigh-low,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,right,2280,969,1680,30,1050,30,0,25,1680,bread-bottin,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,right,1623,969,1680,30,1050,30,0,25,1680,rin-mear,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,right,875,969,1680,30,1050,30,0,25,1680,ald-rubtract,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,right,1892,969,1680,30,1050,30,0,25,1680,neibon-thread,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,1434,969,1680,30,1050,30,0,25,1680,park-night,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,1293,969,1680,30,1050,30,0,25,1680,fine-grapes,MacIntel
B,Mozilla,Netscape,"5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:34:11,0,0,0,0,0,244,3.6.1,98,,left,1187,969,1680,30,1050,30,0,25,1680,trout-fish,MacIntel
practice,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,right,5009,728,1366,24,768,24,0,0,1366,ip-bown,Win32
practice,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,left,2450,728,1366,24,768,24,0,0,1366,shark-dull,Win32
practice,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,left,2934,728,1366,24,768,24,0,0,1366,sand-pepper,Win32
practice,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,right,2803,728,1366,24,768,24,0,0,1366,hort-sain,Win32
practice,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,left,1606,728,1366,24,768,24,0,0,1366,table-chair,Win32
practice,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,left,1211,728,1366,24,768,24,0,0,1366,buy-sell,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,left,1099,728,1366,24,768,24,0,0,1366,spider-web,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,left,1099,728,1366,24,768,24,0,0,1366,cost-found,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,right,1553,728,1366,24,768,24,0,0,1366,bitter-sweax,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,right,1348,728,1366,24,768,24,0,0,1366,dusk-dawn,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,right,2225,728,1366,24,768,24,0,0,1366,plang-fluwer,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,left,1727,728,1366,24,768,24,0,0,1366,limp-tiger,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,left,1258,728,1366,24,768,24,0,0,1366,glider-web,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,right,1869,728,1366,24,768,24,0,0,1366,sconix-marble,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,left,909,728,1366,24,768,24,0,0,1366,hot-cold,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,left,2400,728,1366,24,768,24,0,0,1366,afraid-scobet,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,left,2362,728,1366,24,768,24,0,0,1366,yours-old,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,left,1748,728,1366,24,768,24,0,0,1366,earth-ground,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,right,2565,728,1366,24,768,24,0,0,1366,nirey-south,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,right,1212,728,1366,24,768,24,0,0,1366,fion-siger,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,left,1335,728,1366,24,768,24,0,0,1366,boy-happy,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,left,1278,728,1366,24,768,24,0,0,1366,leaf-stem,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,left,1007,728,1366,24,768,24,0,0,1366,lion-tiger,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,left,1009,728,1366,24,768,24,0,0,1366,life-death,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,right,2350,728,1366,24,768,24,0,0,1366,rable-chait,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,left,1289,728,1366,24,768,24,0,0,1366,tall-short,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,right,2209,728,1366,24,768,24,0,0,1366,jash-ronse,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,left,1341,728,1366,24,768,24,0,0,1366,dish-dawn,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,left,3004,728,1366,24,768,24,0,0,1366,porry-cent,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,right,2308,728,1366,24,768,24,0,0,1366,bircle-rount,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,left,1714,728,1366,24,768,24,0,0,1366,tune-false,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,right,2261,728,1366,24,768,24,0,0,1366,brothog-sister,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,right,2060,728,1366,24,768,24,0,0,1366,neibon-thread,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,left,2358,728,1366,24,768,24,0,0,1366,luck-key,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,left,1542,728,1366,24,768,24,0,0,1366,cash-rinse,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,right,2104,728,1366,24,768,24,0,0,1366,yot-colp,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,left,1479,728,1366,24,768,24,0,0,1366,lock-key,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,left,1217,728,1366,24,768,24,0,0,1366,early-ground,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,right,2983,728,1366,24,768,24,0,0,1366,slant-flower,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,right,2333,728,1366,24,768,24,0,0,1366,bed-slorg,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,left,1209,728,1366,24,768,24,0,0,1366,joy-happy,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,right,2752,728,1366,24,768,24,0,0,1366,gammer-yail,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,right,2077,728,1366,24,768,24,0,0,1366,spiler-heb,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,left,1932,728,1366,24,768,24,0,0,1366,hammer-nail,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,left,833,728,1366,24,768,24,0,0,1366,pot-cold,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,left,850,728,1366,24,768,24,0,0,1366,lost-found,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,left,949,728,1366,24,768,24,0,0,1366,sing-queen,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,right,2018,728,1366,24,768,24,0,0,1366,barth-groond,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,left,1433,728,1366,24,768,24,0,0,1366,farmer-nail,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Unrelated,LEFT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,left,1986,728,1366,24,768,24,0,0,1366,purse-doctor,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Related,LEFT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,left,890,728,1366,24,768,24,0,0,1366,army-soldier,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Nonword,RIGHT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,right,2543,728,1366,24,768,24,0,0,1366,furse-loctor,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,right,2407,728,1366,24,768,24,0,0,1366,boeh-ale,Win32
A,Mozilla,Netscape,"5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/95.0.4638.69 Safari/537.36",Filler,RIGHT,04-10-21,04-10-21,09:35:04,0,0,0,0,0,243,3.6.1,98,,right,2189,728,1366,24,768,24,0,0,1366,honip-bee,Win32
